Avg_Satisfaction_with_previous_vote,Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_monthly_expense_when_under_age_21,Will_vote_only_large_party,Garden_sqr_meter_per_person_in_residancy_area,Is_Most_Important_Issue_Other,Is_Most_Important_Issue_Financial,Is_Most_Important_Issue_Environment,Is_Most_Important_Issue_Military,Is_Most_Important_Issue_Education,Is_Most_Important_Issue_Foreign_Affairs,Is_Most_Important_Issue_Social,Vote
0.298929711815,1.0,0.475597593344,0.757602928977,0.298929711815,-1.0,0.514721741342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.465530267889,0.363636363636,0.613318264647,0.797281542996,0.465530267889,-1.0,0.357382034049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.436176801305,0.818181818182,0.644437429769,0.790200799145,0.436176801305,-1.0,0.31815418228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.495032492547,0.454545454545,0.501157170268,0.581191544574,0.495032492547,-1.0,0.589359008156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.329182437475,0.0,0.56776007667,0.513351155134,0.329182437475,0.0,0.475698108673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.347316613663,0.0909090909091,0.533585622506,0.507256063792,0.347316613663,0.0,0.533816669008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.327389950951,0.363636363636,0.798806480977,0.609974837835,0.327389950951,-1.0,0.814956874648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.305709381573,0.0,0.451816510569,0.470847565569,0.305753261637,-1.0,0.388434918506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.294521608818,0.727272727273,0.522385869192,0.598013201993,0.294521608818,-1.0,0.439050626656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.351656358826,0.545454545455,0.474737991191,0.604691696312,0.351656358826,-1.0,0.467179920898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.314448444375,0.636363636364,0.444456766967,0.591593256626,0.314448444375,-1.0,0.427050705882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.401088474894,0.727272727273,0.544501309498,0.58689126968,0.401088474894,-1.0,0.454885224807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.329610799948,0.0909090909091,0.557569370908,0.559153478348,0.329610799948,-1.0,0.599625799397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.400287752598,0.727272727273,0.634971620943,0.806059912238,0.400287752598,-1.0,0.36512276101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.30608352323,0.181818181818,0.830089887779,0.634814547293,0.30608352323,-1.0,0.819070210415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
0.298956874851,0.181818181818,0.483687329258,0.506613469292,0.298956874851,-1.0,0.373168660178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.315949924149,0.181818181818,0.562307042407,0.545978887501,0.315949924149,0.0,0.477963813551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.592532999866,0.363636363636,0.530182952995,0.466196910498,0.592532999866,0.0,0.566767676498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.537759975881,0.0909090909091,0.538805245537,0.5642264703,0.537759975881,-1.0,0.56802260343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.498189596199,0.181818181818,0.485728878031,0.463447071701,0.498189596199,0.0,0.506395483575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.364232204135,0.363636363636,0.580094484019,0.780045992415,0.364232204135,-1.0,0.311701365409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.537623748805,0.818181818182,0.631130394009,0.828532321151,0.537623748805,-1.0,0.331606312279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.392391312587,0.636363636364,0.6228463908,0.653723728905,0.392391312587,-1.0,0.514763078839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.527134157483,0.454545454545,0.633544764712,0.817045651577,0.527134157483,-1.0,0.330992757907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.432695629686,1.0,0.523785474377,0.656457363629,0.432695629686,-1.0,0.538755223946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.401236701472,0.545454545455,0.447840136339,0.719244100376,0.401236701472,-1.0,0.480466612196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.40350345486,0.818181818182,0.5688801483,0.59489149641,0.40350345486,-1.0,0.507939456551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.530605760395,0.363636363636,0.589356312208,0.447297526557,0.530605760395,0.0,0.523740018836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.434064084707,0.363636363636,0.52028216511,0.547293266335,0.434064084707,-1.0,0.422592534915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.340819355763,0.545454545455,0.595226382023,0.808363164606,0.340819355763,-1.0,0.324505051863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.386719378231,0.0909090909091,0.532800956706,0.57160897016,0.386719378231,-1.0,0.574332128016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.475719688352,0.545454545455,0.417652488288,0.558922835021,0.475719688352,-1.0,0.462254878824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.51118044181,0.545454545455,0.496237863241,0.661029551843,0.51118044181,-1.0,0.506788793697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.620762402009,0.272727272727,0.678411901509,0.771345839176,0.620762402009,1.0,0.258956267579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
0.295512071622,0.545454545455,0.526164679843,0.569505218674,0.295512071622,0.0,0.546179415475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.399063186454,0.636363636364,0.570277912871,0.61939889231,0.399063186454,-1.0,0.430124689646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.416632111639,0.363636363636,0.475874824912,0.567294526939,0.416632111639,0.0,0.546020569344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.419542173672,0.636363636364,0.515883875026,0.526644179638,0.419542173672,-1.0,0.485159793386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.361021827116,0.181818181818,0.51020927428,0.64327177355,0.361021827116,0.0,0.524946764688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
0.589973581816,0.454545454545,0.493359315278,0.519149952983,0.589973581816,-1.0,0.36664161712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.385744975536,0.363636363636,0.522096248178,0.552432467296,0.385744975536,-1.0,0.365709096038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.414090594888,0.636363636364,0.544391025568,0.752606390458,0.414090594888,-1.0,0.493806700988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.303142709204,0.181818181818,0.52430425671,0.628844996897,0.303142709204,0.0,0.539087493073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
0.344722625219,0.0,0.446753509901,0.47540172306,0.344722625219,-1.0,0.356829864388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.36329644716,0.0909090909091,0.457482413855,0.508393679791,0.36329644716,-1.0,0.37633888328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34283376911,0.454545454545,0.569382334033,0.672929521903,0.34283376911,-1.0,0.473829396159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.358521377054,0.272727272727,0.543835800893,0.642007678061,0.358521377054,0.0,0.574078885188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.501135625624,1.0,0.529626781587,0.567687826371,0.501135625624,-1.0,0.460855876394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.407384482494,0.272727272727,0.545918345403,0.608411822973,0.407384482494,-1.0,0.6049884204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.389160545146,0.0,0.456237609795,0.49591163339,0.389160545146,-1.0,0.390619193518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.512376618034,0.909090909091,0.515718294533,0.544630169558,0.512376618034,-1.0,0.50596234485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.376305707821,0.0909090909091,0.54774843436,0.634988870362,0.376305707821,-1.0,0.545348027188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
0.387179348465,0.272727272727,0.438630025067,0.486985484085,0.387179348465,-1.0,0.368089544423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.325974009982,0.727272727273,0.589225479663,0.773216090519,0.325974009982,-1.0,0.297401201649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.465866997819,0.272727272727,0.795363136835,0.612109073342,0.465866997819,-1.0,0.786544713176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.475134223871,0.545454545455,0.629725920827,0.846195445065,0.475134223871,-1.0,0.36558956379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.364250001091,0.636363636364,0.542595700701,0.516956087409,0.364250001091,-1.0,0.567163507963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.562410944431,0.545454545455,0.419074986804,0.571329093809,0.562410944431,-1.0,0.52254854481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.392143448245,0.454545454545,0.643471503445,0.787290838426,0.392143448245,-1.0,0.292350739892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.497475053127,0.272727272727,0.592123763364,0.60836101068,0.497475053127,-1.0,0.609837767988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.28934156882,0.545454545455,0.495435033667,0.699645920835,0.28934156882,0.0,0.487302685611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.316622831206,0.0909090909091,0.4510887073,0.500443803625,0.316622831206,-1.0,0.404516545579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.587797964097,0.181818181818,0.472587929906,0.500048903832,0.587797964097,-1.0,0.376892449428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.362477611586,0.272727272727,0.557743759926,0.669446360974,0.362592672805,0.0,0.451104903665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.354599289607,0.454545454545,0.377616665673,0.659762916373,0.354599289607,-1.0,0.375695466137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
0.342254448642,0.272727272727,0.431891011812,0.577408103695,0.342254448642,0.0,0.449674304062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.593724977374,0.727272727273,0.435202192199,0.439916006555,0.593724977374,1.0,0.277851648422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
0.387625932427,0.0909090909091,0.432417544497,0.463625854643,0.387625932427,-1.0,0.354562376127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.403807898942,0.454545454545,0.414221909841,0.465902326717,0.403807898942,-1.0,0.367514042998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.429691180072,0.272727272727,0.776535524048,0.567335410785,0.429691180072,-1.0,0.773738285102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
0.298004418515,0.454545454545,0.58790954081,0.767186683959,0.298004418515,-1.0,0.264374471145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.485900208024,0.818181818182,0.446381311033,0.711757998364,0.485900208024,-1.0,0.519774140357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.374185497657,0.636363636364,0.635004873055,0.772728895214,0.374185497657,-1.0,0.322557170101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.543535017133,0.0909090909091,0.568499145843,0.549162058554,0.543535017133,-1.0,0.602570649561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.468000633527,0.818181818182,0.610177146675,0.831390371266,0.468000633527,-1.0,0.360083134259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.408274387724,0.727272727273,0.516313223919,0.717796316602,0.408274387724,-1.0,0.558103909544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.363038808945,0.818181818182,0.6212863552,0.792220096068,0.363038808945,-1.0,0.323479547103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.429592775146,0.272727272727,0.451289537456,0.522667696644,0.429592775146,-1.0,0.328999920458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.467862501234,0.363636363636,0.459733313666,0.506714539656,0.467862501234,-1.0,0.385951977913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.583217777955,0.363636363636,0.5401369535,0.516189592275,0.583217777955,0.0,0.403659328601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.485165892867,0.0,0.442074115208,0.448351413038,0.485165892867,-1.0,0.391170941642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.430262934639,0.272727272727,0.466638273601,0.466961946819,0.430262934639,-1.0,0.404875936473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.541186163858,0.454545454545,0.555593414705,0.616173464835,0.541186163858,-1.0,0.427603718004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.412168849116,0.181818181818,0.580171608535,0.58951183053,0.412168849116,-1.0,0.601111566499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.294539547128,0.363636363636,0.548153919933,0.588550969999,0.294539547128,-1.0,0.583348822389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.326500648469,0.545454545455,0.793701617479,0.604939730814,0.326500648469,-1.0,0.808596032443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.535363200189,0.272727272727,0.471498139406,0.465234951191,0.535363200189,-1.0,0.37070807795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.501555796699,0.181818181818,0.586379542677,0.623242300671,0.50184524676,-1.0,0.567809028386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
0.323918270128,0.272727272727,0.805204125567,0.588965162172,0.323918270128,-1.0,0.806501382202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.293711527365,0.363636363636,0.51849045506,0.572325501591,0.293711527365,0.0,0.527819433516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
0.481073613652,0.363636363636,0.633259379815,0.790057194728,0.481073613652,-1.0,0.340726752812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.310284798793,0.272727272727,0.529923560733,0.590617575595,0.310284798793,-1.0,0.599442735482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.304487151325,0.909090909091,0.517151237859,0.704568867275,0.304487151325,-1.0,0.42775754424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.305485222604,0.363636363636,0.538578567931,0.605543802533,0.305485222604,0.0,0.507088504701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
0.340433362916,0.272727272727,0.628869139944,0.778905009449,0.340433362916,-1.0,0.327241131397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.422615987486,0.454545454545,0.552727460293,0.545337674121,0.422806455655,-1.0,0.565580133201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.365804073577,0.545454545455,0.508223265668,0.594857515548,0.365804073577,-1.0,0.474454746842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.394596671666,0.454545454545,0.462326691958,0.553669045042,0.394596671666,-1.0,0.478819417062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.362104186977,0.272727272727,0.492359502504,0.524456678349,0.362104186977,-1.0,0.375293730332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.297073306624,0.545454545455,0.421666609808,0.806426847372,0.297073306624,1.0,0.250056345272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.321004094776,0.272727272727,0.577944318874,0.532038151856,0.321004094776,0.0,0.497827035567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.431854567912,0.0909090909091,0.52662643781,0.608405060288,0.431854567912,0.0,0.409308809593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.589649993996,0.272727272727,0.306144427716,0.75164955582,0.589649993996,1.0,0.621639355004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
0.349140848802,0.272727272727,0.789953448239,0.609293548414,0.349140848802,-1.0,0.818913266829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.328630164442,0.272727272727,0.435964655356,0.462600350362,0.328630164442,-1.0,0.369621957757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.457053784042,0.0909090909091,0.75327827492,0.554100355825,0.457053784042,-1.0,0.776173171489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.338622698866,0.545454545455,0.598562922606,0.786526389433,0.338622698866,-1.0,0.359234295021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.491754317439,0.0,0.559054350126,0.428683909253,0.491754317439,0.0,0.451405425852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.586090213257,0.545454545455,0.636516175261,0.831527784636,0.586090213257,-1.0,0.322116635779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.306172345443,0.363636363636,0.513899748044,0.635752312832,0.306172345443,0.0,0.571723326307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.323344939913,0.363636363636,0.504597259058,0.516182439643,0.323344939913,0.0,0.593901692578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.323597263294,0.363636363636,0.576322314587,0.620270903675,0.323597263294,0.0,0.414530699892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.451437861849,0.363636363636,0.550432302248,0.583524154851,0.451437861849,-1.0,0.565447185134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.295374763235,0.363636363636,0.777507075781,0.609789925924,0.295374763235,-1.0,0.791397398273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.486875737353,0.727272727273,0.584581836014,0.782617584816,0.486875737353,-1.0,0.340959247703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.470820697764,0.636363636364,0.630860481359,0.824055863286,0.470820697764,-1.0,0.352358208195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.373356947292,0.181818181818,0.565219499893,0.582396346364,0.373356947292,-1.0,0.605367722034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31466315344,0.454545454545,0.434965030698,0.516853524186,0.31466315344,-1.0,0.60547451506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
0.462999654949,0.0,0.586271360232,0.512799604341,0.462999654949,0.0,0.607900164098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.333977019637,0.0909090909091,0.534913664732,0.554487649227,0.333977019637,-1.0,0.607062224471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.527027879876,0.454545454545,0.46014357672,0.507253573278,0.527027879876,-1.0,0.398203745172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.371701418476,0.363636363636,0.510091732254,0.557086143362,0.371701418476,-1.0,0.613797402576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
0.356313339243,0.545454545455,0.568746717488,0.75672856437,0.356313339243,-1.0,0.315729064031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.408610767977,0.454545454545,0.512367696759,0.763591364317,0.408610767977,-1.0,0.54108239363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.417338515086,0.727272727273,0.665045574819,0.8092153218,0.417338515086,-1.0,0.323366132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.299799919876,0.0,0.471038077466,0.494038496885,0.299799919876,-1.0,0.383075066592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.381841499692,0.454545454545,0.519703274544,0.569599716549,0.381841499692,0.0,0.425822321571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.384364352689,0.909090909091,0.534071140369,0.670740601055,0.384364352689,-1.0,0.425685921343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.34748415871,0.727272727273,0.493522469855,0.604916392831,0.34748415871,-1.0,0.490049545519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.36698499769,0.363636363636,0.466549697869,0.490296992044,0.36698499769,-1.0,0.352571781842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.296550677578,1.0,0.467851743668,0.586169514262,0.296550677578,-1.0,0.549374661992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.305755656708,0.727272727273,0.483516911842,0.640575899276,0.305755656708,-1.0,0.514224926191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.432510456097,1.0,0.559104875546,0.531526266835,0.432510456097,-1.0,0.462224264194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
0.388198657111,0.0909090909091,0.423976878048,0.548988100069,0.388198657111,0.0,0.428843506504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.346083205006,0.545454545455,0.630321095775,0.834332009931,0.346177709431,-1.0,0.269668991208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.543588319478,0.181818181818,0.507934964152,0.596358716399,0.543588319478,-1.0,0.414047904208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.364871534846,0.181818181818,0.534105094688,0.693279833154,0.364871534846,0.0,0.486766546226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.363636758742,0.181818181818,0.452040208781,0.46401555182,0.363636758742,-1.0,0.372861893527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.319515409846,1.0,0.62825366238,0.815350574602,0.319515409846,-1.0,0.37992857033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.349496607098,0.272727272727,0.46804805526,0.591281792185,0.349496607098,-1.0,0.396240842081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.465523144029,0.0,0.447199142335,0.503919753865,0.465523144029,-1.0,0.366971951743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.362388611805,0.545454545455,0.511880890168,0.548330180209,0.362388611805,-1.0,0.354448169774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.420940697791,0.272727272727,0.331600616766,0.64154290387,0.420940697791,-1.0,0.318027745174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
0.403330676325,0.0909090909091,0.564030434124,0.55509597071,0.403330676325,-1.0,0.576129351215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.358843993854,0.272727272727,0.374241052799,0.667353911922,0.358843993854,-1.0,0.327567790607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.361022729442,0.272727272727,0.586990546664,0.648789806853,0.361022729442,0.0,0.430322851484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.308524629816,0.272727272727,0.493755241236,0.501377288839,0.308524629816,0.0,0.575490192315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.427880918109,0.636363636364,0.63215872487,0.847004236422,0.427880918109,-1.0,0.334250191868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.340331413618,0.0909090909091,0.65793867121,0.513480170121,0.340331413618,0.0,0.492579449987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.285443542616,0.0,0.452034973513,0.458439657303,0.285443542616,-1.0,0.364507697164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.370715139283,0.181818181818,0.458563400582,0.661293545264,0.370715139283,0.0,0.557855242755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.357563165573,0.818181818182,0.505733876149,0.634766585003,0.357563165573,-1.0,0.486285026621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.322446310577,0.181818181818,0.616882293102,0.532635294117,0.322446310577,0.0,0.614763838743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.468446372428,0.272727272727,0.473650056527,0.602463146193,0.468446372428,0.0,0.578258514041,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
0.342127617724,0.363636363636,0.765084570683,0.611212516174,0.342127617724,-1.0,0.782430125534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.315492055981,0.272727272727,0.579862733165,0.591132443043,0.315492055981,-1.0,0.598033730764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.469701931175,0.909090909091,0.609240841242,0.771463265577,0.469701931175,-1.0,0.336499828734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.372033485643,0.363636363636,0.534004554739,0.584238723206,0.372033485643,-1.0,0.381747468124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.292089248397,0.454545454545,0.685838916965,0.407136185371,0.292089248397,1.0,0.716092160185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
0.488035349835,0.363636363636,0.453297072494,0.484053635102,0.488035349835,-1.0,0.362687154129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.336586773538,0.363636363636,0.606756077985,0.799984463676,0.336586773538,-1.0,0.299086155232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.356643797832,0.545454545455,0.608142320502,0.815504076148,0.356643797832,-1.0,0.31542571954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.355371594821,0.818181818182,0.573806432302,0.79581681715,0.355371594821,-1.0,0.323778683799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.358371031929,0.818181818182,0.625962022006,0.797024060498,0.358371031929,-1.0,0.297445604752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.503433347596,0.272727272727,0.432437505362,0.669059437253,0.503433347596,0.0,0.511293160308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.402236042441,0.363636363636,0.522137899826,0.600047735322,0.402236042441,-1.0,0.523612287275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.524151321716,0.363636363636,0.439850053804,0.468688444582,0.524151321716,-1.0,0.363323268457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.533333175764,0.545454545455,0.649895269318,0.596358716399,0.533333175764,-1.0,0.347760525749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.335770223281,0.181818181818,0.490996290746,0.544858142108,0.335770223281,0.0,0.597232960233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.313062820467,0.272727272727,0.42063226405,0.596358716399,0.313062820467,-1.0,0.362027145589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.395006455273,0.727272727273,0.498987974867,0.724185936336,0.395006455273,-1.0,0.526719651869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.444169286949,0.636363636364,0.649314603332,0.776857772389,0.444169286949,-1.0,0.33760398462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.339104766301,0.545454545455,0.768784350404,0.568170161501,0.339104766301,-1.0,0.795639800529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
0.354888989793,0.454545454545,0.623622321329,0.79690690093,0.354888989793,-1.0,0.303484049851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.493198329451,0.181818181818,0.458693091654,0.479828130361,0.493198329451,-1.0,0.379458941955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
