Is_Most_Important_Issue_Environment,Married,Avg_monthly_income_all_years,Is_Most_Important_Issue_Other,Is_Most_Important_Issue_Financial,Yearly_IncomeK,Number_of_valued_Kneset_members,Last_school_grades,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Will_vote_only_large_party,Weighted_education_rank,Avg_monthly_expense_when_under_age_21,Is_Most_Important_Issue_Military,Overall_happiness_score,Is_Most_Important_Issue_Education,Is_Most_Important_Issue_Social,Is_Most_Important_Issue_Foreign_Affairs,AVG_lottary_expanses,Vote
0.0,-1.0,0.0430225144647,0.0,0.0,0.533962829318,0.272727272727,0.571428571429,-1.0,0.643228854752,-1.0,0.0907405566381,0.330232967827,0.0,0.594515404391,0.0,1.0,0.0,0.276513962681,8.0
0.0,1.0,0.0917183861419,1.0,0.0,0.485877653152,0.181818181818,0.571428571429,-1.0,0.535525196137,0.0,0.131526811625,0.444924848639,0.0,0.569610474361,0.0,0.0,0.0,0.344920333818,7.0
0.0,-1.0,0.0396820529408,0.0,0.0,0.772981221873,0.363636363636,0.714285714286,-1.0,0.816929119153,-1.0,0.287282530974,0.31210634382,0.0,0.617837179673,0.0,0.0,0.0,0.270936403488,5.0
0.0,1.0,0.0490341352468,0.0,0.0,0.633892031868,0.636363636364,0.714285714286,-1.0,0.333523972527,-1.0,0.315932333823,0.353438260751,0.0,0.80775838862,0.0,0.0,0.0,0.26331580103,2.0
0.0,1.0,0.0387361481808,0.0,1.0,0.458523715782,0.0909090909091,0.428571428571,-1.0,0.336783250974,-1.0,0.320998760382,0.305310842326,0.0,0.475787986743,0.0,0.0,0.0,0.243462725268,1.0
0.0,1.0,0.159844976495,0.0,0.0,0.503545708271,0.363636363636,0.571428571429,-1.0,0.538267231924,-1.0,0.107673061359,0.531334634942,0.0,0.634536066562,0.0,1.0,0.0,0.403327340207,6.0
1.0,1.0,0.17907586711,0.0,0.0,0.555367796257,0.818181818182,0.857142857143,-1.0,0.440895430728,-1.0,0.153492519839,0.550953202027,0.0,0.596358716399,0.0,0.0,0.0,0.382645924696,6.0
1.0,-1.0,0.0452001133069,0.0,0.0,0.679685616205,0.545454545455,0.857142857143,1.0,0.649076276217,1.0,0.281983923655,0.200937359709,0.0,0.891295218533,0.0,0.0,0.0,0.172685226903,9.0
0.0,-1.0,0.17311108974,0.0,0.0,0.807954697558,0.363636363636,0.714285714286,-1.0,0.824341218867,-1.0,0.314503605498,0.545018072834,0.0,0.610442441569,0.0,0.0,0.0,0.509704958732,5.0
1.0,1.0,0.0758878531713,0.0,0.0,0.479337154202,0.272727272727,0.857142857143,-1.0,0.385010745932,-1.0,0.255228828444,0.417768944586,0.0,0.51651785688,0.0,0.0,0.0,0.299420227031,1.0
0.0,1.0,0.0662229766925,0.0,0.0,0.558708857784,0.636363636364,0.714285714286,-1.0,0.533273639202,-1.0,0.0861337142136,0.398391184677,0.0,0.678419617293,0.0,0.0,0.0,0.313587453945,6.0
0.0,1.0,0.0834852814805,0.0,1.0,0.441229431864,0.0,0.428571428571,-1.0,0.391141610593,-1.0,0.249685767665,0.431373838681,0.0,0.489561431579,0.0,0.0,0.0,0.307160086325,1.0
0.0,1.0,0.0606199502011,0.0,0.0,0.474052706838,0.272727272727,0.714285714286,-1.0,0.365985169194,-1.0,0.287525285972,0.385677291904,0.0,0.481776421343,0.0,0.0,0.0,0.281331910288,1.0
0.0,1.0,0.0403540270241,0.0,1.0,0.47818116094,0.0,0.428571428571,-1.0,0.40156850473,-1.0,0.24962524812,0.316329142652,0.0,0.499223571475,0.0,0.0,0.0,0.25174569507,1.0
0.0,1.0,0.134651437843,0.0,0.0,0.57250266828,0.0909090909091,0.571428571429,-1.0,0.580843256311,-1.0,0.0540997578699,0.503145948765,0.0,0.563841869262,0.0,1.0,0.0,0.396727541371,1.0
0.0,1.0,0.0450252047152,0.0,0.0,0.496231747058,0.363636363636,0.0,-1.0,0.553180144051,0.0,0.17651322205,0.338841018605,1.0,0.470988937212,0.0,0.0,0.0,0.275792210288,3.0
0.0,-1.0,0.0518391200105,0.0,0.0,0.723516896166,0.727272727273,0.714285714286,1.0,0.690998571254,1.0,0.210355805027,0.178194076053,0.0,0.764527795374,0.0,0.0,0.0,0.149540271105,9.0
0.0,1.0,0.0375843253909,0.0,0.0,0.656909885225,0.545454545455,0.714285714286,-1.0,0.358430837776,-1.0,0.30937061685,0.294598206629,0.0,0.825521134434,0.0,0.0,0.0,0.239609869803,2.0
0.0,1.0,0.187533397647,0.0,0.0,0.604089853043,0.818181818182,0.714285714286,-1.0,0.355321143792,-1.0,0.274991169673,0.559159771402,0.0,0.770198895318,0.0,0.0,0.0,0.356564976306,2.0
0.0,1.0,0.0535292544041,0.0,0.0,0.425191802024,0.363636363636,0.714285714286,-1.0,0.384435707699,-1.0,0.249685767665,0.367227284201,0.0,0.657805857047,0.0,0.0,0.0,0.275131734905,5.0
0.0,1.0,0.102257854437,0.0,0.0,0.463596028605,0.818181818182,0.714285714286,-1.0,0.535685170366,-1.0,0.154803633604,0.460871255185,0.0,0.55898615788,0.0,0.0,0.0,0.355573290642,6.0
1.0,1.0,0.0461734955663,0.0,0.0,0.463883287269,0.363636363636,0.857142857143,-1.0,0.362074768431,-1.0,0.293526913426,0.343320728357,0.0,0.486204321584,0.0,0.0,0.0,0.261681161536,1.0
0.0,1.0,0.0442867778135,0.0,0.0,0.518356207838,0.363636363636,1.0,-1.0,0.533500123137,-1.0,0.143267988929,0.335798754084,0.0,0.504373247508,1.0,0.0,0.0,0.272113544428,1.0
1.0,-1.0,0.208878305751,0.0,0.0,0.700969144637,0.818181818182,0.857142857143,1.0,0.627547661655,1.0,0.306656863226,0.578902615338,0.0,0.916003858024,0.0,0.0,0.0,0.469244271414,9.0
0.0,1.0,0.0611272842439,0.0,0.0,0.48565375344,0.818181818182,0.714285714286,-1.0,0.4491988109,-1.0,0.196724359543,0.386885560557,0.0,0.702578527647,0.0,0.0,0.0,0.293859462029,6.0
0.0,1.0,0.0457719367875,0.0,0.0,0.476321003866,0.0909090909091,0.0,-1.0,0.562495731615,0.0,0.163632875067,0.34178606802,1.0,0.506863046256,0.0,0.0,0.0,0.278637383777,3.0
0.0,1.0,0.0524954011577,0.0,0.0,0.599281341431,0.363636363636,0.571428571429,-1.0,0.288593481192,-1.0,0.249685767665,0.364235172886,0.0,0.805152504398,0.0,1.0,0.0,0.262594967791,2.0
1.0,1.0,0.0425028199787,0.0,0.0,0.612011613285,0.636363636364,1.0,-1.0,0.308658005537,-1.0,0.311767418821,0.327789165608,0.0,0.757985441724,0.0,0.0,0.0,0.250902466598,2.0
0.0,1.0,0.06255101484,0.0,0.0,0.450210929041,0.0909090909091,0.142857142857,-1.0,0.453706593304,0.0,0.216110132108,0.390211348988,0.0,0.532028691226,0.0,0.0,1.0,0.297944494091,3.0
0.0,1.0,0.0435551387092,0.0,0.0,0.573584750233,0.818181818182,0.714285714286,-1.0,0.352982720234,-1.0,0.277001411255,0.332638338217,0.0,0.766202216288,0.0,0.0,0.0,0.256168129842,2.0
0.0,1.0,0.0707604608963,0.0,0.0,0.517142919436,0.454545454545,1.0,-1.0,0.55537599731,-1.0,0.0898760054001,0.407828981355,0.0,0.592226910263,1.0,0.0,0.0,0.323598443261,1.0
0.0,1.0,0.18548723721,0.0,0.0,0.524782614727,0.545454545455,1.0,-1.0,0.552747333959,-1.0,0.0856535696967,0.557195849625,0.0,0.585545724852,1.0,0.0,0.0,0.425770130587,8.0
0.0,1.0,0.0865692663663,0.0,0.0,0.438656006572,0.272727272727,0.714285714286,-1.0,0.374908033209,-1.0,0.295816419514,0.436579184423,0.0,0.488376402582,0.0,0.0,0.0,0.306358056924,1.0
0.0,1.0,0.0805510254565,0.0,0.0,0.450099733399,0.181818181818,0.571428571429,-1.0,0.316073600283,-1.0,0.344545227567,0.426260073567,0.0,0.469513326693,0.0,1.0,0.0,0.290204030193,1.0
0.0,1.0,0.161904438546,0.0,0.0,0.524021456837,0.727272727273,0.571428571429,-1.0,0.380387084414,-1.0,0.240541063205,0.533505522165,0.0,0.715876957945,0.0,1.0,0.0,0.353376177619,6.0
0.0,1.0,0.0640492610726,0.0,0.0,0.45482293534,0.0,0.0,-1.0,0.457990864987,0.0,0.194689043281,0.393768531033,1.0,0.637271262,0.0,0.0,0.0,0.298957825164,4.0
0.0,1.0,0.21359357959,0.0,1.0,0.582938989192,0.545454545455,0.428571428571,-1.0,0.296194070244,-1.0,0.326681464491,0.583096012504,0.0,0.763222022848,0.0,0.0,0.0,0.344271055358,2.0
0.0,1.0,0.0768779659937,0.0,0.0,0.452500756212,0.454545454545,1.0,-1.0,0.579049565674,-1.0,0.179745786751,0.419612200362,0.0,0.50990372207,1.0,0.0,0.0,0.33609939286,8.0
0.0,1.0,0.081979135788,0.0,0.0,0.592250659916,0.636363636364,0.571428571429,-1.0,0.332504008743,-1.0,0.313174822786,0.428769563228,0.0,0.802691412458,0.0,1.0,0.0,0.294409709649,2.0
0.0,1.0,0.0433604076998,0.0,0.0,0.583528254907,1.0,1.0,-1.0,0.552351173697,-1.0,0.0338821616993,0.331769824408,0.0,0.60295818374,1.0,0.0,0.0,0.270867648853,6.0
0.0,1.0,0.0502745975202,0.0,0.0,0.448120933501,0.454545454545,1.0,-1.0,0.345921024061,-1.0,0.319805206732,0.357461499276,0.0,0.472857823166,1.0,0.0,0.0,0.266319493614,1.0
0.0,1.0,0.147522971556,0.0,1.0,0.513175011436,0.636363636364,0.428571428571,-1.0,0.466636266506,-1.0,0.156736281253,0.517948831098,0.0,0.557645868321,0.0,0.0,0.0,0.372429684767,6.0
0.0,1.0,0.0383562232415,0.0,0.0,0.394368910965,0.636363636364,0.571428571429,-1.0,0.474798379637,-1.0,0.255528541542,0.302176962536,0.0,0.511503165301,0.0,1.0,0.0,0.247528166331,6.0
0.0,-1.0,0.113407504674,0.0,0.0,0.811384253187,0.181818181818,0.714285714286,-1.0,0.821877462916,-1.0,0.315668573888,0.476402608453,0.0,0.642405302225,0.0,0.0,0.0,0.438848202534,5.0
0.0,1.0,0.185908038339,0.0,0.0,0.54866505785,0.181818181818,0.0,-1.0,0.501436000319,0.0,0.115024020814,0.557600834365,1.0,0.549137035168,0.0,0.0,0.0,0.407810282544,3.0
0.0,1.0,0.0402689533017,0.0,0.0,0.575243193901,0.818181818182,0.714285714286,-1.0,0.297502257503,-1.0,0.33115499924,0.315816161545,0.0,0.77452617876,0.0,0.0,0.0,0.245674206243,2.0
1.0,1.0,0.107244302224,0.0,0.0,0.442136849679,0.363636363636,0.857142857143,-1.0,0.363739056017,-1.0,0.297447210659,0.467968183188,0.0,0.489141794261,0.0,0.0,0.0,0.318277306667,1.0
0.0,1.0,0.0766477581469,0.0,1.0,0.50262502338,0.545454545455,0.428571428571,-1.0,0.471240140465,-1.0,0.161816977827,0.419185666364,0.0,0.608306862983,0.0,0.0,0.0,0.315960972864,6.0
0.0,1.0,0.0534297926532,0.0,0.0,0.538701463258,0.454545454545,0.571428571429,-1.0,0.474200139604,-1.0,0.12532357338,0.366943453354,0.0,0.624185913491,0.0,1.0,0.0,0.285697969277,6.0
0.0,1.0,0.0531458035415,0.0,1.0,0.54531946543,0.0,0.428571428571,-1.0,0.535342812686,-1.0,0.0936012932964,0.366128418704,0.0,0.552357142922,0.0,0.0,0.0,0.292445251696,1.0
0.0,1.0,0.043760906784,0.0,0.0,0.455103920393,0.454545454545,1.0,-1.0,0.376520016464,-1.0,0.298672943192,0.33354313134,0.0,0.468349845114,1.0,0.0,0.0,0.257989771206,1.0
0.0,1.0,0.13231234164,0.0,0.0,0.443483162846,0.181818181818,0.714285714286,-1.0,0.36739142034,-1.0,0.294074384171,0.500353650542,0.0,0.500622725085,0.0,0.0,0.0,0.333982166851,1.0
0.0,-1.0,0.0712053540287,0.0,0.0,0.809282084173,0.363636363636,0.714285714286,-1.0,0.8022017604,-1.0,0.300024120229,0.408719721968,0.0,0.576810844871,0.0,0.0,0.0,0.366416211456,5.0
0.0,1.0,0.041332915373,0.0,0.0,0.463682354325,0.454545454545,1.0,-1.0,0.35952441255,-1.0,0.309446077682,0.321866229739,0.0,0.596358716399,1.0,0.0,0.0,0.251848130585,1.0
0.0,1.0,0.0591807998768,0.0,0.0,0.576132819271,0.454545454545,0.571428571429,-1.0,0.516175059001,-1.0,0.0689254724591,0.382178857072,0.0,0.624358961219,0.0,1.0,0.0,0.300479084614,6.0
0.0,1.0,0.0411740796637,0.0,1.0,0.44069219878,0.0909090909091,0.428571428571,-1.0,0.372871997229,-1.0,0.288011467074,0.321008835976,0.0,0.509801486258,0.0,0.0,0.0,0.252296062568,1.0
0.0,1.0,0.0928718626821,0.0,1.0,0.558626837616,0.454545454545,0.428571428571,-1.0,0.451284255486,-1.0,0.138263039031,0.446740303854,0.0,0.619370549427,0.0,0.0,0.0,0.32775688193,6.0
1.0,1.0,0.0986393624022,0.0,0.0,0.47560664178,0.545454545455,0.857142857143,-1.0,0.541852197455,-1.0,0.15487193106,0.455551161767,0.0,0.530588682328,0.0,0.0,0.0,0.353443013069,6.0
0.0,1.0,0.204115034389,0.0,0.0,0.589364378266,0.363636363636,0.0,-1.0,0.560386910445,0.0,0.163073951849,0.574607879391,1.0,0.445661499214,0.0,0.0,0.0,0.440608949956,3.0
0.0,1.0,0.0787057774105,0.0,0.0,0.608284895818,0.454545454545,0.0,-1.0,0.582672673949,0.0,0.106223119481,0.422956534488,1.0,0.500247631603,0.0,0.0,0.0,0.339189400547,3.0
0.0,1.0,0.0512104944576,0.0,1.0,0.551226911586,0.545454545455,0.428571428571,-1.0,0.495986432083,-1.0,0.148660510127,0.360378156657,0.0,0.500496759918,0.0,0.0,0.0,0.284246610685,6.0
0.0,1.0,0.0369976582239,0.0,0.0,0.457067260306,0.727272727273,1.0,-1.0,0.475502684887,-1.0,0.182815599179,0.286642981265,0.0,0.585442406542,1.0,0.0,0.0,0.238370085826,6.0
0.0,1.0,0.0561803938732,0.0,0.0,0.465587092389,0.454545454545,0.714285714286,-1.0,0.489021749169,-1.0,0.173756167519,0.374508381803,0.0,0.671979624372,0.0,0.0,0.0,0.29206504913,6.0
0.0,1.0,0.0386782180244,1.0,0.0,0.414804784809,0.363636363636,0.285714285714,-1.0,0.448897418541,0.0,0.258654503158,0.304851334347,0.0,0.497145135208,0.0,0.0,0.0,0.248011775603,4.0
1.0,1.0,0.0393838208288,0.0,0.0,0.447103179574,0.272727272727,0.857142857143,-1.0,0.371710626405,-1.0,0.271499018496,0.310089088306,0.0,0.67308313243,0.0,0.0,0.0,0.247170853337,5.0
0.0,1.0,0.0689370321514,0.0,0.0,0.471279928052,0.727272727273,0.571428571429,-1.0,0.484937233722,-1.0,0.16675752391,0.404116304002,0.0,0.579712868824,0.0,1.0,0.0,0.309393602784,6.0
0.0,-1.0,0.0421437667589,0.0,0.0,0.631593001219,0.0,0.0,-1.0,0.590060016457,0.0,0.0730971727509,0.326038276921,1.0,0.537607932398,0.0,0.0,0.0,0.269517480386,3.0
0.0,1.0,0.0453868892279,0.0,0.0,0.620874817721,0.454545454545,0.571428571429,-1.0,0.352425018122,-1.0,0.29890740036,0.340282937415,0.0,0.807064712002,0.0,1.0,0.0,0.259480029916,2.0
0.0,1.0,0.0905011579059,0.0,0.0,0.594151875843,0.909090909091,1.0,-1.0,0.354323243221,-1.0,0.318853793932,0.442988366053,0.0,0.84039849937,1.0,0.0,0.0,0.304955519856,2.0
0.0,1.0,0.0380290468581,0.0,0.0,0.564654973249,0.0909090909091,0.571428571429,-1.0,0.564065631734,-1.0,0.0419087171155,0.299207754925,0.0,0.599165373288,0.0,1.0,0.0,0.248926336815,1.0
0.0,-1.0,0.0578784748822,0.0,0.0,0.476462806781,0.636363636364,0.714285714286,-1.0,0.612221986045,-1.0,0.179579062073,0.378916007083,0.0,0.747972381243,0.0,0.0,0.0,0.311261056044,6.0
0.0,1.0,0.137115594337,0.0,0.0,0.44295885188,0.272727272727,0.571428571429,-1.0,0.310071132046,-1.0,0.330654530578,0.506051777438,0.0,0.540429556416,0.0,1.0,0.0,0.319875312115,5.0
0.0,1.0,0.0682578722871,0.0,0.0,0.532078870657,0.363636363636,0.571428571429,-1.0,0.509167765671,0.0,0.187680430583,0.402706875245,0.0,0.451292234013,0.0,0.0,1.0,0.312506196578,3.0
0.0,1.0,0.0383273026277,0.0,1.0,0.459648663626,0.0909090909091,0.428571428571,-1.0,0.396485782267,-1.0,0.261512941934,0.30192571298,0.0,0.503596954738,0.0,0.0,0.0,0.244351500239,1.0
0.0,1.0,0.10868059657,0.0,0.0,0.462180460005,0.0909090909091,0.142857142857,-1.0,0.565497836981,0.0,0.186948845676,0.469965605113,0.0,0.486683333119,0.0,0.0,1.0,0.368988715555,3.0
1.0,1.0,0.104815477497,0.0,0.0,0.464410587793,0.454545454545,0.857142857143,-1.0,0.388901771254,-1.0,0.248089541459,0.464543757733,0.0,0.676778301267,0.0,0.0,0.0,0.322769287509,5.0
0.0,1.0,0.10190247872,0.0,0.0,0.501778552287,0.363636363636,0.571428571429,-1.0,0.411809809339,-1.0,0.206460172003,0.460355356197,0.0,0.667707179959,0.0,1.0,0.0,0.326124400172,6.0
0.0,1.0,0.176812242453,0.0,1.0,0.581679759816,0.636363636364,0.428571428571,-1.0,0.335054703424,-1.0,0.296440401572,0.548715722668,0.0,0.774604174183,0.0,0.0,0.0,0.34496393039,2.0
0.0,1.0,0.112171862933,0.0,0.0,0.584132485176,0.818181818182,0.714285714286,-1.0,0.306757158232,-1.0,0.326940026608,0.420707705919,0.0,0.786172906728,0.0,0.0,0.0,0.286286222486,2.0
0.0,1.0,0.188589049188,0.0,0.0,0.492929297819,0.181818181818,0.714285714286,-1.0,0.387245578396,-1.0,0.237974640768,0.572168442719,0.0,0.542937467119,0.0,0.0,0.0,0.37424366367,5.0
0.0,-1.0,0.110912997827,0.0,0.0,0.783054182092,0.363636363636,0.714285714286,-1.0,0.798282778536,-1.0,0.277805213323,0.418212604413,0.0,0.602320144046,0.0,0.0,0.0,0.375155752898,5.0
0.0,1.0,0.0602442895697,0.0,1.0,0.461344108338,0.0,0.428571428571,-1.0,0.387908605039,-1.0,0.256710414682,0.384774403981,0.0,0.533039281502,0.0,0.0,0.0,0.284018645612,1.0
0.0,-1.0,0.0792245915409,0.0,1.0,0.78367064153,0.181818181818,0.428571428571,-1.0,0.782250674131,-1.0,0.26499809355,0.423892542755,0.0,0.607127481188,0.0,0.0,0.0,0.377743282309,5.0
0.0,1.0,0.0422646164265,0.0,1.0,0.570001328596,0.272727272727,0.428571428571,-1.0,0.522881711397,-1.0,0.0988553026492,0.326633658283,0.0,0.537264516181,0.0,0.0,0.0,0.265299820934,6.0
0.0,1.0,0.0473997102592,0.0,0.0,0.551326236352,1.0,1.0,-1.0,0.469447349846,-1.0,0.127159594457,0.347819358424,0.0,0.647977792797,1.0,0.0,0.0,0.273966362136,6.0
0.0,1.0,0.052155952864,0.0,0.0,0.465619131568,0.545454545455,0.714285714286,-1.0,0.36210403726,-1.0,0.267019648371,0.363231771621,0.0,0.659048126752,0.0,0.0,0.0,0.270660149498,6.0
1.0,1.0,0.0528712158928,0.0,0.0,0.619195997816,0.636363636364,0.857142857143,-1.0,0.313427903206,-1.0,0.331535971395,0.36533372355,0.0,0.806330684916,0.0,0.0,0.0,0.265901489252,2.0
0.0,1.0,0.132987000411,0.0,0.0,0.455008589314,0.181818181818,0.571428571429,-1.0,0.36707049151,-1.0,0.310731016331,0.501451446821,0.0,0.450365935181,0.0,1.0,0.0,0.33426047876,1.0
0.0,1.0,0.0407290866578,0.0,1.0,0.525874298638,0.454545454545,0.428571428571,-1.0,0.414277468784,-1.0,0.188966660799,0.318585712359,0.0,0.646404215826,0.0,0.0,0.0,0.253596216718,6.0
0.0,1.0,0.0581879914964,1.0,0.0,0.520053113417,0.363636363636,0.285714285714,-1.0,0.422562365326,0.0,0.185019494752,0.379700282376,0.0,0.578970824923,0.0,0.0,0.0,0.286248147903,7.0
0.0,1.0,0.0453628764822,0.0,0.0,0.45266953117,0.454545454545,1.0,-1.0,0.380483116195,-1.0,0.270430025688,0.340188127587,0.0,0.523923803541,1.0,0.0,0.0,0.261853525703,1.0
0.0,1.0,0.0997403925349,0.0,0.0,0.471854559766,0.272727272727,0.714285714286,-1.0,0.386732380168,-1.0,0.269944724387,0.457185978702,0.0,0.486674260164,0.0,0.0,0.0,0.318706750226,1.0
0.0,1.0,0.0576466403331,1.0,0.0,0.421117449424,0.363636363636,0.285714285714,-1.0,0.522232060481,0.0,0.227398920716,0.378324840607,0.0,0.48711284398,0.0,0.0,0.0,0.298813471457,4.0
0.0,1.0,0.102484754293,0.0,0.0,0.620167826059,0.545454545455,0.571428571429,-1.0,0.490830142031,-1.0,0.104516631426,0.40150761908,0.0,0.55856004628,0.0,1.0,0.0,0.308775474338,6.0
1.0,1.0,0.0398877674748,0.0,0.0,0.488669400705,0.363636363636,0.857142857143,-1.0,0.39882208503,-1.0,0.240746990235,0.313442948158,0.0,0.512943643716,0.0,0.0,0.0,0.250158020206,1.0
0.0,1.0,0.10275591321,0.0,0.0,0.62116046213,0.727272727273,1.0,-1.0,0.35571450472,-1.0,0.301130938026,0.461591946532,0.0,0.814943825007,1.0,0.0,0.0,0.313492119063,2.0
0.0,1.0,0.038103569935,1.0,0.0,0.480176606122,0.363636363636,0.285714285714,-1.0,0.554252452153,0.0,0.124749572342,0.299910214358,0.0,0.636749687448,0.0,0.0,0.0,0.249063824897,7.0
0.0,1.0,0.0559588572482,0.0,0.0,0.456960622515,0.181818181818,0.714285714286,-1.0,0.233446382377,-1.0,0.40883396433,0.373919533542,0.0,0.485349854207,0.0,0.0,0.0,0.259027405517,5.0
0.0,1.0,0.0371212073992,0.0,0.0,0.449691651036,0.454545454545,1.0,-1.0,0.353381340175,-1.0,0.249685767665,0.288606983965,0.0,0.46771282966,1.0,0.0,0.0,0.236824216095,1.0
0.0,1.0,0.114019970153,0.0,0.0,0.453896807377,0.363636363636,0.571428571429,-1.0,0.480834506754,-1.0,0.18094796172,0.477222002018,0.0,0.637976558496,0.0,1.0,0.0,0.348181344204,6.0
0.0,-1.0,0.0581268113292,0.0,0.0,0.768123912736,0.363636363636,1.0,-1.0,0.814662316347,-1.0,0.284167397079,0.379545705918,0.0,0.585395397931,1.0,0.0,0.0,0.339036579409,5.0
0.0,1.0,0.142628069398,1.0,0.0,0.541024800397,0.272727272727,0.285714285714,-1.0,0.434650102336,0.0,0.163615813619,0.512426096246,0.0,0.585692742985,0.0,0.0,0.0,0.359645754338,7.0
0.0,-1.0,0.146178110614,0.0,1.0,0.80001935984,0.181818181818,0.428571428571,-1.0,0.81472839026,-1.0,0.301825819382,0.516443817732,0.0,0.604070680245,0.0,0.0,0.0,0.477532199736,5.0
0.0,1.0,0.0377894460374,0.0,0.0,0.63616704789,0.636363636364,0.571428571429,-1.0,0.327402133253,-1.0,0.311633830638,0.296823781649,0.0,0.790256461947,0.0,1.0,0.0,0.239599348514,2.0
0.0,1.0,0.0568384574032,0.0,0.0,0.531164375003,0.181818181818,0.714285714286,-1.0,0.573566804221,-1.0,0.0756375399067,0.376238237741,0.0,0.582917885456,0.0,0.0,0.0,0.304170297058,1.0
0.0,1.0,0.0678780940411,0.0,0.0,0.584515049432,0.181818181818,0.0,-1.0,0.49429506465,0.0,0.179406098458,0.401912162496,1.0,0.453160713659,0.0,0.0,0.0,0.309585588149,3.0
0.0,1.0,0.0442645523724,0.0,0.0,0.336936125728,0.363636363636,0.714285714286,-1.0,0.348930014346,-1.0,0.360032093476,0.335704995271,0.0,0.596358716399,0.0,0.0,0.0,0.257189666814,8.0
0.0,-1.0,0.0462337275914,0.0,0.0,0.452907063203,0.181818181818,0.142857142857,-1.0,0.551942439227,0.0,0.185313661301,0.343548149749,0.0,0.49953644329,0.0,0.0,1.0,0.281933060748,3.0
0.0,1.0,0.0372555539282,0.0,1.0,0.396894221399,0.636363636364,0.428571428571,-1.0,0.489976754221,-1.0,0.251338942247,0.290527988062,0.0,0.501068312214,0.0,0.0,0.0,0.241022677536,6.0
0.0,1.0,0.0741585296997,0.0,1.0,0.635914268117,0.636363636364,0.428571428571,-1.0,0.404105075186,-1.0,0.181310024204,0.414493045383,0.0,0.613072559701,0.0,0.0,0.0,0.301251782813,6.0
0.0,1.0,0.0838486768698,0.0,0.0,0.635257093273,0.727272727273,1.0,-1.0,0.351330689914,-1.0,0.283594391854,0.431995906906,0.0,0.777223965342,1.0,0.0,0.0,0.299507860795,2.0
0.0,1.0,0.077960544927,0.0,0.0,0.621621236459,0.727272727273,0.714285714286,-1.0,0.35100850465,-1.0,0.266317271813,0.421601909906,0.0,0.744226020903,0.0,0.0,0.0,0.294900514122,2.0
0.0,1.0,0.0736786911914,0.0,0.0,0.424597337359,0.363636363636,0.571428571429,-1.0,0.53439769936,-1.0,0.189683060121,0.413570806635,0.0,0.669194931378,0.0,1.0,0.0,0.323848891147,6.0
0.0,1.0,0.126773279658,0.0,0.0,0.358778829124,0.272727272727,0.571428571429,-1.0,0.352353061436,-1.0,0.340041008259,0.493602230774,0.0,0.631474801092,0.0,1.0,0.0,0.357638704518,8.0
0.0,1.0,0.0434225827314,0.0,0.0,0.641718332032,0.818181818182,1.0,-1.0,0.332024135249,-1.0,0.308408627209,0.332048455605,0.0,0.79074449202,1.0,0.0,0.0,0.254316213678,2.0
0.0,1.0,0.167575989473,0.0,0.0,0.588325590454,0.636363636364,0.714285714286,-1.0,0.319225261858,-1.0,0.319203592801,0.539393436534,0.0,0.79223360926,0.0,0.0,0.0,0.335804319057,2.0
0.0,1.0,0.203339789724,0.0,1.0,0.482894669138,0.0909090909091,0.428571428571,-1.0,0.362967520011,-1.0,0.27701432913,0.5739031437,0.0,0.50337200901,0.0,0.0,0.0,0.365959993166,1.0
0.0,-1.0,0.07900307525,0.0,0.0,0.507923887438,0.181818181818,0.0,-1.0,0.627793434829,0.0,0.120124205609,0.423493597861,1.0,0.549576804057,0.0,0.0,0.0,0.348119049712,3.0
0.0,1.0,0.0963425184351,0.0,0.0,0.488044829534,0.818181818182,1.0,-1.0,0.479208296285,-1.0,0.249685767665,0.452093491473,0.0,0.586511025867,1.0,0.0,0.0,0.337036808463,6.0
1.0,1.0,0.0507380208704,0.0,0.0,0.571690084841,0.363636363636,0.857142857143,-1.0,0.557739185323,-1.0,0.0783237434743,0.358917716704,0.0,0.596358716399,0.0,0.0,0.0,0.290094310918,1.0
0.0,1.0,0.0649416185384,0.0,0.0,0.616197651536,0.454545454545,1.0,-1.0,0.333157912225,-1.0,0.322736981934,0.395597415722,0.0,0.82030501215,1.0,0.0,0.0,0.280772645401,2.0
0.0,1.0,0.117296081922,0.0,0.0,0.530199766567,0.818181818182,1.0,-1.0,0.439296480104,-1.0,0.16990304903,0.481551037107,0.0,0.671642480924,1.0,0.0,0.0,0.344165192568,6.0
0.0,1.0,0.0672823211954,0.0,0.0,0.479555901431,0.727272727273,0.571428571429,-1.0,0.469054196878,-1.0,0.167512904082,0.400818641259,0.0,0.625048836481,0.0,1.0,0.0,0.304749800836,6.0
0.0,-1.0,0.0398709408575,0.0,0.0,0.588061592614,0.0909090909091,0.0,-1.0,0.617428633996,0.0,0.249685767665,0.313335176091,1.0,0.503704525863,0.0,0.0,0.0,0.261648140439,3.0
0.0,1.0,0.0465031203489,0.0,0.0,0.570212993796,0.454545454545,1.0,-1.0,0.568695809009,-1.0,0.0327071485543,0.344556794227,0.0,0.608208960279,1.0,0.0,0.0,0.281141626661,1.0
0.0,1.0,0.0404939014593,0.0,0.0,0.563979204377,0.181818181818,0.571428571429,-1.0,0.557147142469,-1.0,0.0630339669154,0.317160374005,0.0,0.566094371177,0.0,1.0,0.0,0.261113796173,1.0
